id|name|imdbScore|year|category|link
92|Nos Souvenirs Brûlés|7.2|2007|drama,popular|https://www.primevideo.com/detail/0RE33TBWKU0CVZHY6RDX0O6OYR/ref=br_def_r_br_c_ds4sVpsmr_1_499
17|8 Mile|7.1|2003|drama,popular|https://www.primevideo.com/detail/0GDNZSM9LHLVJXQ915BLH1CL6W/ref=br_def_r_br_c_ds4sVpsmr_1_29
31|La guerre selon Charlie Wilson|7.1|2008|drama,popular|https://www.primevideo.com/detail/0P0U60N78BVFA1RYAKCF45LZF2/ref=br_def_r_br_c_ds4sVpsmr_1_53
74|Public Enemies|7.0|2009|drama,popular|https://www.primevideo.com/detail/0S7X9F2ZNHR7121BPAHZIUZ3YB/ref=br_def_r_br_c_ds4sVpsmr_1_230
76|Mohalla Assi|7.0|2018|drama,popular|https://www.primevideo.com/detail/0K1VIQQKAARBUUKD6A1LJ5VP0J/ref=br_def_r_br_c_ds4sVpsmr_1_244
83|Black Snake Moan|7.0|2007|drama,popular|https://www.primevideo.com/detail/0QBQ1V87B1MD3NV6TSPNVCSO0Q/ref=br_def_r_br_c_ds4sVpsmr_1_295
3|Guava Island|6.9|2019|drama,popular|https://www.primevideo.com/detail/0MRX5JGS7TX6RKG1WHSDU9BYAL/ref=br_def_r_br_c_ds4sVpsmr_1_3
44|Stay|6.9|2005|drama,popular|https://www.primevideo.com/detail/0JGIS27JAUS9DYMW2BO0Z64G3S/ref=br_def_r_br_c_ds4sVpsmr_1_91
49|Vanilla Sky|6.9|2001|drama,popular|https://www.primevideo.com/detail/0RQVI6GG4AXP1XRJHYLKC1IL9O/ref=br_def_r_br_c_ds4sVpsmr_1_121
9|Sécurité rapprochée|6.8|2012|drama,popular|https://www.primevideo.com/detail/0SOZK9U5OTPM0B8ITM4VFJ86L1/ref=br_def_r_br_c_ds4sVpsmr_1_13
12|Au bout de la nuit|6.8|2008|drama,popular|https://www.primevideo.com/detail/0OFJZZ78QX7QIFZG8NHKERFQ5V/ref=br_def_r_br_c_ds4sVpsmr_1_17
18|Hannibal|6.8|2001|drama,popular|https://www.primevideo.com/detail/0TRC59OWVIX3VWEG9J6TW9JWZD/ref=br_def_r_br_c_ds4sVpsmr_1_30
1|The Upside|6.7|2019|drama,popular|https://www.primevideo.com/detail/0JTCUOIHF44GV4SJ7JRR9ZH9AT/ref=br_def_r_br_c_ds4sVpsmr_1_1
4|Robin des Bois|6.7|2010|drama,popular|https://www.primevideo.com/detail/0I5LVHEYZFZ51QTL86QYXWQ1QW/ref=br_def_r_br_c_ds4sVpsmr_1_4
13|Infidèle|6.7|2002|drama,popular|https://www.primevideo.com/detail/0HBTFTRG4UE2D8BSKQARL3P86C/ref=br_def_r_br_c_ds4sVpsmr_1_18
64|Le Prince Des Marees|6.7|1991|drama,popular|https://www.primevideo.com/detail/0HG1JHZFWYYJ8BG08HFGWHWJN7/ref=br_def_r_br_c_ds4sVpsmr_1_175
73|Danse ta vie|6.7|2000|drama|https://www.primevideo.com/detail/0PHWCY2NCD8CKFFDXX8TS7Y9JW/ref=br_def_r_br_c_ds4sVpsmr_1_225
82|Les stars ne meurent pas à Liverpool|6.7|2017|drama,popular|https://www.primevideo.com/detail/0NQ0A82SPXD957HJC0WP1E061S/ref=br_def_r_br_c_ds4sVpsmr_1_292
78|Dans l'ombre de Manhattan|6.6|1997|drama,popular|https://www.primevideo.com/detail/0KVN71L7W1LG0DKCSMAKROG8VR/ref=br_def_r_br_c_ds4sVpsmr_1_246
89|The Weather Man|6.6|2005|drama,popular|https://www.primevideo.com/detail/0JGHRWKRKQXHEIWPOGHZAWL3AW/ref=br_def_r_br_c_ds4sVpsmr_1_379
10|Contrebande|6.5|2012|drama,popular|https://www.primevideo.com/detail/0RQWEMPS1NOCZ2BJ7GP5MFLF3O/ref=br_def_r_br_c_ds4sVpsmr_1_15
15|Mr. & Mrs. Smith|6.5|2005|drama,popular|https://www.primevideo.com/detail/0LGZH3ICDHL2EPVFAH39EF9N6O/ref=br_def_r_br_c_ds4sVpsmr_1_22
35|La Vie, ma vie|6.5|2017|drama,popular|https://www.primevideo.com/detail/0HX4DSQG5JXIQ0Z62VCNXBGZC7/ref=br_def_r_br_c_ds4sVpsmr_1_67
45|Contre-enquête|6.5|1990|drama,popular|https://www.primevideo.com/detail/0KZXNWUB9RR2LHUW1R71MK7A3V/ref=br_def_r_br_c_ds4sVpsmr_1_94
47|Footloose|6.5|1984|drama,popular|https://www.primevideo.com/detail/0JKR7SACG74DWW16WOQMQIBEWM/ref=br_def_r_br_c_ds4sVpsmr_1_96
53|Stop-Loss|6.5|2008|drama,popular|https://www.primevideo.com/detail/0KZWNTG4L0DABKR58E1NE6LC1O/ref=br_def_r_br_c_ds4sVpsmr_1_128
54|Dreamgirls|6.5|2006|drama,popular|https://www.primevideo.com/detail/0M29TDWLIHCCEC3JQBL3CY6UNU/ref=br_def_r_br_c_ds4sVpsmr_1_129
65|Affaires Privées|6.5|1990|drama,popular|https://www.primevideo.com/detail/0PHWOBFX7FI4W9PLFK9BZBUHZN/ref=br_def_r_br_c_ds4sVpsmr_1_177
87|Guilty By Suspicion|6.5|1991|drama,popular|https://www.primevideo.com/detail/0LPIF7HDK347Z181Z41RHZAPCX/ref=br_def_r_br_c_ds4sVpsmr_1_321
56|Cobb|6.4|1994|drama,popular|https://www.primevideo.com/detail/0LL8XE64MAGZ5EHUSTG6765IXS/ref=br_def_r_br_c_ds4sVpsmr_1_134
71|Avec ou sans hommes|6.4|1995|drama,popular|https://www.primevideo.com/detail/0NPZ2PYQ4M25UXF00359PKAV70/ref=br_def_r_br_c_ds4sVpsmr_1_214
55|True Story|6.3|2015|drama,popular|https://www.primevideo.com/detail/0LL802ORJP1VCKDG4UQ5CEG4BF/ref=br_def_r_br_c_ds4sVpsmr_1_131
11|Le Joueur de base-ball était un Espion|6.2|2018|drama,popular|https://www.primevideo.com/detail/0N4OWUVP6CEG0MRZZ34D018NSX/ref=br_def_r_br_c_ds4sVpsmr_1_16
79|Foxfire, confessions d'un gang de filles|6.2|1996|drama,popular|https://www.primevideo.com/detail/0MJBJ6VWD8GL0W9BVLQMR6SUWP/ref=br_def_r_br_c_ds4sVpsmr_1_247
90|Visionnistes (Visioneers)|6.1|2008|drama,popular|https://www.primevideo.com/detail/0G564NQ5MXTBJ3VKXZRZI8EIPA/ref=br_def_r_br_c_ds4sVpsmr_1_399
20|Miami Vice - Deux Flics a Miami|6.0|2006|drama,popular|https://www.primevideo.com/detail/0J3PGIWTRA29ASREDD3M6ORUA7/ref=br_def_r_br_c_ds4sVpsmr_1_32
27|Aiguilleurs, Les|6.0|1999|drama,popular|https://www.primevideo.com/detail/0N8X9JG5DAJY8RIG2FWPN5NXWO/ref=br_def_r_br_c_ds4sVpsmr_1_43
37|World Trade Center|6.0|2006|drama,popular|https://www.primevideo.com/detail/0FBAXJPMYU68HDVI6AKBFTNFH9/ref=br_def_r_br_c_ds4sVpsmr_1_71
23|Mange, prie, aime|5.8|2010|drama|https://www.primevideo.com/detail/0L46JTE9LMLOE7942X0JKQ2Q1Q/ref=br_def_r_br_c_ds4sVpsmr_1_38
84|Étoile du soir|5.8|1996|drama,popular|https://www.primevideo.com/detail/0NLONT93PCT47QI23KT770C3YW/ref=br_def_r_br_c_ds4sVpsmr_1_308
34|CHI-RAQ|5.7|2015|drama,popular|https://www.primevideo.com/detail/0JC8QI0514190M4SP06A4SZDXV/ref=br_def_r_br_c_ds4sVpsmr_1_63
43|Family Business|5.7|1989|drama,popular|https://www.primevideo.com/detail/0KZXNWTLOPRA6B2RLNKT9TE0WV/ref=br_def_r_br_c_ds4sVpsmr_1_88
91|Presque Adultes (Almost Adults)|5.6|2017|drama,popular|https://www.primevideo.com/detail/0RQWCMX9JXUTOJNL5QQC5IX1CK/ref=br_def_r_br_c_ds4sVpsmr_1_431
57|Mots retrouvés, Les|5.5|2005|drama,popular|https://www.primevideo.com/detail/0ST9JGPCVHLIP1AIMVQ1Q2B5MC/ref=br_def_r_br_c_ds4sVpsmr_1_135
26|Bel Canto|5.3|2019|drama,popular|https://www.primevideo.com/detail/0U47BB70PTTDXXGUNRH6I0AHR8/ref=br_def_r_br_c_ds4sVpsmr_1_42
86|When a Stranger Calls|5.1|2006|drama,popular|https://www.primevideo.com/detail/0G0WGMABQNLHE9JPPOFL81K4X3/ref=br_def_r_br_c_ds4sVpsmr_1_318
8|Fille du Président, La|5.0|2004|drama,popular|https://www.primevideo.com/detail/0S3OTOP9CWALEIDH2O4SZXX5KX/ref=br_def_r_br_c_ds4sVpsmr_1_10
60|La Baby-sitter|4.3|1995|drama,popular|https://www.primevideo.com/detail/0LL7WTKLWBFLEFLGYFAS9F44LO/ref=br_def_r_br_c_ds4sVpsmr_1_155
19|Dirty Dancing : Émission spéciale|3.1|2017|drama,popular|https://www.primevideo.com/detail/0S7Y20KGP11DRGK4SC6HPW2RPM/ref=br_def_r_br_c_ds4sVpsmr_1_31
122|Gleason|9.5|2016|popular|https://www.primevideo.com/detail/0IQXI2ZO1MZ21MSNQKP4Y867BX/ref=br_def_r_br_c_Lel2oVsmr_1_246
12|Indiana Jones et les Aventuriers de l'Arche Perdue|8.5|1981|popular|https://www.primevideo.com/detail/0QSRYPU0NZWSWAWCCN34AQ9BN4/ref=br_def_r_br_c_Lel2oVsmr_1_17
201|Retour vers le futur|8.5|1985|popular|https://www.primevideo.com/detail/0FO3JJKL18L628YMPPPX63TRZO/ref=br_def_r_br_c_Lel2oVsmr_1_568
230|Red Pill, The (French Parisian)|8.4|2017|popular|https://www.primevideo.com/detail/0NHG5QIZDQV12I3KR7D7L03JUV/ref=br_def_r_br_c_Lel2oVsmr_1_827
14|Indiana Jones et la Dernière Croisade™|8.2|1989|popular|https://www.primevideo.com/detail/0GQGHH6W20WWMYTFA0W2B4Z9SE/ref=br_def_r_br_c_Lel2oVsmr_1_22
100|Make Us Dream|8.2|2018|popular|https://www.primevideo.com/detail/0MRWQ8SCAMKPV8N54ODBDOLB39/ref=br_def_r_br_c_Lel2oVsmr_1_176
214|Zeitgeist: Le Film (Zeitgeist: The Movie)|8.2|2007|popular|https://www.primevideo.com/detail/0MNLR8FXKETQW9FJBE0YW4KZC7/ref=br_def_r_br_c_Lel2oVsmr_1_665
2|Jurassic Park|8.1|1993|popular|https://www.primevideo.com/detail/0L8FKO6LQF7C8M7OIOLHIC566C/ref=br_def_r_br_c_Lel2oVsmr_1_3
113|Coldplay: A Head Full Of Dreams|8.1|2018|popular|https://www.primevideo.com/detail/0G0XUUKMEE0FXVOUM0I4Q18WTM/ref=br_def_r_br_c_Lel2oVsmr_1_210
42|Les Dents de la mer|8.0|1975|popular|https://www.primevideo.com/detail/0N4N2W6A1ZY84LLAZXOME4WIK5/ref=br_def_r_br_c_Lel2oVsmr_1_64
108|Sharkwater Extinction|8.0|2019|popular,popular|https://www.primevideo.com/detail/0J81ORXLRBIZVXOVR3LFA1VBR5/ref=br_def_r_br_c_Lel2oVsmr_1_193
57|Serenity|7.9|2005|popular|https://www.primevideo.com/detail/0IIE54K9PP0RSOQWLI1SKH2HFT/ref=br_def_r_br_c_Lel2oVsmr_1_96
85|Fantastic Mr. Fox|7.9|2009|popular|https://www.primevideo.com/detail/0NHG64SVZNOS6V3SB8D2M5XCJ8/ref=br_def_r_br_c_Lel2oVsmr_1_141
152|Presque célèbre|7.9|2000|popular|https://www.primevideo.com/detail/0TZVHT1KDGD8GIMJLM22FJX8NK/ref=br_def_r_br_c_Lel2oVsmr_1_352
62|Y A-T-Il Un Pilote Dans L'Avion ?|7.8|1980|popular|https://www.primevideo.com/detail/0MF27TDS99IGSDWV6G5YQP6L2D/ref=br_def_r_br_c_Lel2oVsmr_1_102
81|Sos Fantômes|7.8|1984|popular|https://www.primevideo.com/detail/0TITR0NXGNP7U87MRF1VNA27WI/ref=br_def_r_br_c_Lel2oVsmr_1_132
207|Retour vers le futur 2|7.8|1989|popular|https://www.primevideo.com/detail/0N4NME5GAMKP6VYVWUXMM7XKJB/ref=br_def_r_br_c_Lel2oVsmr_1_597
228|Sound City (subtitled)|7.8|2013|popular|https://www.primevideo.com/detail/0OFJJR1QNAFPOISOY0SD31F7OQ/ref=br_def_r_br_c_Lel2oVsmr_1_805
144|Stardust - Le Mystère De L'Étoile|7.7|2007|popular|https://www.primevideo.com/detail/0T60W9A0HXX2I6VJVX87K0K7V2/ref=br_def_r_br_c_Lel2oVsmr_1_316
188|Les Guerriers de la Nuit|7.7|1979|popular|https://www.primevideo.com/detail/0TRC5OS3WTSIZGMIVOP19ML3Q2/ref=br_def_r_br_c_Lel2oVsmr_1_488
35|Indiana Jones et le Temple Maudit™|7.6|1984|popular|https://www.primevideo.com/detail/0OJSCU2XLK379AOMK4RUJ2A9DJ/ref=br_def_r_br_c_Lel2oVsmr_1_51
99|Minority Report|7.6|2002|popular|https://www.primevideo.com/detail/0HKANO7BP4AJ6AIG1FFQNQ4UIZ/ref=br_def_r_br_c_Lel2oVsmr_1_175
138|Monty Python, le sens de la vie|7.6|1983|popular|https://www.primevideo.com/detail/0KAC25XAYKT1UYWF10T7HCZAYT/ref=br_def_r_br_c_Lel2oVsmr_1_303
107|Collatéral|7.5|2004|popular|https://www.primevideo.com/detail/0HKAKATZBN3BLI72QH2JYS9X9K/ref=br_def_r_br_c_Lel2oVsmr_1_190
151|Scott Pilgrim|7.5|2010|popular|https://www.primevideo.com/detail/0QSRTV46ZSEKHTNYIJ1A5MFZL0/ref=br_def_r_br_c_Lel2oVsmr_1_349
258|Rêveurs Impossibles (Impossible Dreamers)|7.5|2017|popular|https://www.primevideo.com/detail/0SOZZQZ4M3IDZ82AEYCXZ6OJAW/ref=br_def_r_br_c_Lel2oVsmr_1_1279
31|Retour vers le futur 3|7.4|1990|popular|https://www.primevideo.com/detail/0JP2KS4P59W3RLURWAUDQAZYRE/ref=br_def_r_br_c_Lel2oVsmr_1_43
196|Capitalism: A Love Story|7.4|2009|popular|https://www.primevideo.com/detail/0N8WDKAAZGVJNYY9UHT7FO5LYF/ref=br_def_r_br_c_Lel2oVsmr_1_542
254|Vivre avec Un Dollar (Living On One Dollar)|7.4|2013|popular|https://www.primevideo.com/detail/0LGZ85Q82EHULSMRXZL8UTZ4GD/ref=br_def_r_br_c_Lel2oVsmr_1_1236
260|Encore un kilomètre... ou deux (Mile...Mile and a Half)|7.4|2013|popular|https://www.primevideo.com/detail/0IE5GS5XZ1OR8DPQ6Q3NZYXUMM/ref=br_def_r_br_c_Lel2oVsmr_1_1323
22|Identity|7.3|2003|popular|https://www.primevideo.com/detail/0RE3K9KSKFBO5POJL2ZUTTYKLA/ref=br_def_r_br_c_Lel2oVsmr_1_32
103|The 24 Hour War|7.3|2016|popular|https://www.primevideo.com/detail/0JGI9AND77ZNZ3DV5Z1EZBSHAN/ref=br_def_r_br_c_Lel2oVsmr_1_184
178|Jerry Maguire|7.3|1996|popular|https://www.primevideo.com/detail/0RQVYKO5DAYGLYXO23DZYTH82Y/ref=br_def_r_br_c_Lel2oVsmr_1_452
243|Suralimentés & Sous-nourris (Overfed & Undernourished)|7.3|2015|popular|https://www.primevideo.com/detail/0SGGYG2Q07AK2R93XSDCTRVSI5/ref=br_def_r_br_c_Lel2oVsmr_1_985
246|L'Ascension Irrésistible De Bitcoin (Rise and Rise of Bitcoin)|7.3|2014|popular|https://www.primevideo.com/detail/0JTB0HOL5V4MRIHN9TJTQCROWR/ref=br_def_r_br_c_Lel2oVsmr_1_1067
50|Grease|7.2|1978|popular|https://www.primevideo.com/detail/0N4MVA2K8KMQY6FKCK6T2FZN6L/ref=br_def_r_br_c_Lel2oVsmr_1_80
89|The Hit Girls|7.2|2012|popular|https://www.primevideo.com/detail/0I9VFP3DJNY74L0Q0B39BR063P/ref=br_def_r_br_c_Lel2oVsmr_1_151
126|King Kong|7.2|2005|popular|https://www.primevideo.com/detail/0H7IVORV437ICBBRNC2X9TGA27/ref=br_def_r_br_c_Lel2oVsmr_1_257
140|Présentateur Vedette : La Légende de Ron Burgundy|7.2|2004|popular|https://www.primevideo.com/detail/0R5KA4H8ETE8FQ98SHTHM1CKRL/ref=br_def_r_br_c_Lel2oVsmr_1_310
237|Nuts!|7.2|2016|popular|https://www.primevideo.com/detail/0OWKJWQ2Q6TUKS413419CGNVX4/ref=br_def_r_br_c_Lel2oVsmr_1_889
242|Country: Portraits of An American Sound (subtitled)|7.2|2017|popular|https://www.primevideo.com/detail/0F728LZCB8QIOUDYGH4BY6KOUK/ref=br_def_r_br_c_Lel2oVsmr_1_949
43|L’agence|7.1|2011|popular|https://www.primevideo.com/detail/0LY09PVK252XRVGGYGXMKJOXID/ref=br_def_r_br_c_Lel2oVsmr_1_67
64|40 ans, toujours puceau|7.1|2005|popular|https://www.primevideo.com/detail/0NHFN17V2DEGNFLA6H8AN4CUI2/ref=br_def_r_br_c_Lel2oVsmr_1_106
78|Marley et moi|7.1|2008|popular|https://www.primevideo.com/detail/0L8GM88GFFU5S403RGF3WY40Z8/ref=br_def_r_br_c_Lel2oVsmr_1_129
217|Easy A|7.1|2010|popular|https://www.primevideo.com/detail/0QX1R7531W18L6U879MC7Z6GTL/ref=br_def_r_br_c_Lel2oVsmr_1_691
26|La Momie|7.0|1999|popular|https://www.primevideo.com/detail/0MJBJ75IBBSYURBXIUHSPDIDSF/ref=br_def_r_br_c_Lel2oVsmr_1_37
75|Cloverfield|7.0|2008|popular|https://www.primevideo.com/detail/0FSCTOOQYL8TYSPGYQ5TCW5RQK/ref=br_def_r_br_c_Lel2oVsmr_1_125
80|Paul|7.0|2011|popular|https://www.primevideo.com/detail/0I1CBXWMW85U6FJU8QGV9GD6QA/ref=br_def_r_br_c_Lel2oVsmr_1_131
143|En cloque, mode d'emploi|7.0|2007|popular|https://www.primevideo.com/detail/0HKAKHU5N8XNWFMMOYJIFK5O4W/ref=br_def_r_br_c_Lel2oVsmr_1_315
156|Wayne's World Mégateuf !|7.0|1992|popular|https://www.primevideo.com/detail/0Q7GLKKHFFBKOJFF1N6ERKW3LY/ref=br_def_r_br_c_Lel2oVsmr_1_362
166|Tonnerre sous les Tropiques|7.0|2008|popular|https://www.primevideo.com/detail/0SGG9SL7PY580M8J7XYLU1UP00/ref=br_def_r_br_c_Lel2oVsmr_1_404
208|I Love You, Man|7.0|2009|popular|https://www.primevideo.com/detail/0GM6WDNQYXCUK28A4W2T7ZWCFC/ref=br_def_r_br_c_Lel2oVsmr_1_598
219|Fantômes En Fête|7.0|1988|popular|https://www.primevideo.com/detail/0MF23D9ER4LDTIXGC3U210YNVS/ref=br_def_r_br_c_Lel2oVsmr_1_703
241|Hellboy 2 : les légions d'or maudites|7.0|2008|popular|https://www.primevideo.com/detail/0GHXG3AV67R8POLT7N39C9MZUQ/ref=br_def_r_br_c_Lel2oVsmr_1_942
32|Ted|6.9|2012|popular|https://www.primevideo.com/detail/0O2QJYJQ3REXVPQDVIQS8JK3XA/ref=br_def_r_br_c_Lel2oVsmr_1_45
68|Top Gun|6.9|1986|popular|https://www.primevideo.com/detail/0P0U69VCY3DGZRINVE1HB37LJ7/ref=br_def_r_br_c_Lel2oVsmr_1_112
40|Men In Black 3|6.8|2012|popular|https://www.primevideo.com/detail/0TRCFWPQAJ8Y9KJRCBB74ZDX1D/ref=br_def_r_br_c_Lel2oVsmr_1_59
60|Fast and Furious|6.8|2001|popular|https://www.primevideo.com/detail/0FJTTPYFBJHVC6UUO5XOUTNZ3G/ref=br_def_r_br_c_Lel2oVsmr_1_100
147|Beavis Et Butt-Head Se Font L'Amerique|6.8|1996|popular|https://www.primevideo.com/detail/0HSTGJD8M8PF64EOHB8AE5YN1A/ref=br_def_r_br_c_Lel2oVsmr_1_333
