id|name|imdbScore|year|category|link
64|Les aventures d'un homme invisible|6.0|1992|comedy|https://www.primevideo.com/detail/0G563RLHNAUO5ES5MRZ47RZKK5/ref=br_def_r_br_c_HxROdRsmr_1_148
70|Barbarella|5.9|1968|comedy|https://www.primevideo.com/detail/0LL7YDFC17LUBD8K3UWWXBY0UK/ref=br_def_r_br_c_HxROdRsmr_1_173
2|Les Aventures De Mister Deeds|5.8|2002|comedy|https://www.primevideo.com/detail/0IIEYYC0X6NHN5YK32KPXEY5SJ/ref=br_def_r_br_c_HxROdRsmr_1_4
4|Des Vacances de princesse|5.8|2011|comedy|https://www.primevideo.com/detail/0P0V3PI09LUVU25NHZ9G1I8XJ6/ref=br_def_r_br_c_HxROdRsmr_1_6
17|Life or Something Like It|5.8|2002|comedy|https://www.primevideo.com/detail/0P9DYKRGUKABCLR93R6PW6KVN3/ref=br_def_r_br_c_HxROdRsmr_1_30
18|Dans la peau d'une blonde|5.8|1991|comedy|https://www.primevideo.com/detail/0FJVAVT2SBI1A21IP5ZN7SZ39K/ref=br_def_r_br_c_HxROdRsmr_1_33
46|Maman, J'Ai Raté Ma Vie|5.8|2012|comedy|https://www.primevideo.com/detail/0MJBJ6WF79EL6ORGNWY3A3T2AY/ref=br_def_r_br_c_HxROdRsmr_1_100
74|48 Heures de Plus|5.8|1990|comedy|https://www.primevideo.com/detail/0M6J9OKI6YCUQJMTGQK10T1H9L/ref=br_def_r_br_c_HxROdRsmr_1_181
85|La Rupture|5.8|2006|comedy|https://www.primevideo.com/detail/0LL81EZ780S0Q3E6DITOWB9THO/ref=br_def_r_br_c_HxROdRsmr_1_223
97|The Goods: Live Hard, Sell Hard|5.8|2009|comedy|https://www.primevideo.com/detail/0GDNZSD913GK07C3F4HKX00UUX/ref=br_def_r_br_c_HxROdRsmr_1_439
37|Goodbye, Lover|5.7|1999|comedy|https://www.primevideo.com/detail/0OSC5DY855CDZVHNDJC2UYYEND/ref=br_def_r_br_c_HxROdRsmr_1_66
40|Drillbit Taylor: Garde du Corps|5.7|2008|comedy|https://www.primevideo.com/detail/0RICLFASFRJLYL53IWJ1Y926J1/ref=br_def_r_br_c_HxROdRsmr_1_76
44|Family Business|5.7|1989|comedy|https://www.primevideo.com/detail/0KZXNWTLOPRA6B2RLNKT9TE0WV/ref=br_def_r_br_c_HxROdRsmr_1_96
45|Good Burger|5.7|1997|comedy|https://www.primevideo.com/detail/0K1T0YY9XG9I0AITLVZ90EJPRH/ref=br_def_r_br_c_HxROdRsmr_1_98
54|The Perfect Score|5.7|2004|comedy|https://www.primevideo.com/detail/0H38POL5XT9K65OC8WZXKHY3Z4/ref=br_def_r_br_c_HxROdRsmr_1_118
75|Super Nacho|5.7|2006|comedy|https://www.primevideo.com/detail/0S3NT44TEZVSI412R84H10US25/ref=br_def_r_br_c_HxROdRsmr_1_183
8|Charlie, les filles lui disent merci|5.6|2007|comedy|https://www.primevideo.com/detail/0HKBA7DOKRSZV9CYNSYXLSDGE0/ref=br_def_r_br_c_HxROdRsmr_1_14
42|F.B.I. Fausses Blondes Infiltrées|5.6|2004|comedy|https://www.primevideo.com/detail/0FO3MHNSSH26T3WNR9C53YBSZO/ref=br_def_r_br_c_HxROdRsmr_1_83
92|Presque Adultes (Almost Adults)|5.6|2017|comedy|https://www.primevideo.com/detail/0RQWCMX9JXUTOJNL5QQC5IX1CK/ref=br_def_r_br_c_HxROdRsmr_1_377
93|Dickie Roberts: Ex Enfant Star|5.6|2003|comedy|https://www.primevideo.com/detail/0TITDDHNYMWGUOHDZBS5ROTYJI/ref=br_def_r_br_c_HxROdRsmr_1_380
11|Meilleures ennemies|5.5|2009|comedy|https://www.primevideo.com/detail/0ND6PU4OXREPPUO9P03K5DRTUA/ref=br_def_r_br_c_HxROdRsmr_1_17
76|The Fighting Temptations|5.5|2003|comedy|https://www.primevideo.com/detail/0SKPMASZ9H2L7VQWXNHOQH8EYP/ref=br_def_r_br_c_HxROdRsmr_1_197
95|Amigo Toujours en Vie (Amigo Undead)|5.5|2015|comedy|https://www.primevideo.com/detail/0GHYCT39BEXMPFGNKTZ348EYL1/ref=br_def_r_br_c_HxROdRsmr_1_390
96|Rien que pour vos cheveux|5.5|2008|comedy|https://www.primevideo.com/detail/0IZGA0VJCBCTJBIICPHQUFJZN8/ref=br_def_r_br_c_HxROdRsmr_1_392
33|Copains pour toujours 2|5.4|2013|comedy|https://www.primevideo.com/detail/0G9F0MYUJT87MPWAOGIQSVY6YW/ref=br_def_r_br_c_HxROdRsmr_1_56
56|Le Monde (Presque) Perdu|5.4|2009|comedy|https://www.primevideo.com/detail/0KIUU5V1JVG2AYYU59Y1YWJX2U/ref=br_def_r_br_c_HxROdRsmr_1_122
62|La Belle et la Brute|5.4|1997|comedy|https://www.primevideo.com/detail/0I1CFBB8QG3V7GGZ0XYAIUD87G/ref=br_def_r_br_c_HxROdRsmr_1_142
34|Simplement irrésistible|5.3|1999|comedy|https://www.primevideo.com/detail/0KZXP1UE57N8WFT15V5ZFWKGZY/ref=br_def_r_br_c_HxROdRsmr_1_58
90|Pootie Tang|5.2|2001|comedy|https://www.primevideo.com/detail/0MW3ZJWZTTROEC3ZT21AD0GZCX/ref=br_def_r_br_c_HxROdRsmr_1_352
6|Fille du Président, La|5.0|2004|comedy|https://www.primevideo.com/detail/0S3OTOP9CWALEIDH2O4SZXX5KX/ref=br_def_r_br_c_HxROdRsmr_1_10
12|Les Pierrafeu|4.9|1994|comedy|https://www.primevideo.com/detail/0TRC9YZ1BG290ICPYXKM4AJHM9/ref=br_def_r_br_c_HxROdRsmr_1_18
73|Carpool|4.9|1996|comedy|https://www.primevideo.com/detail/0Q3862EN8RK0BTNCOMNUAQWXBK/ref=br_def_r_br_c_HxROdRsmr_1_180
77|Till the wedding do us part|4.9|2018|comedy|https://www.primevideo.com/detail/0LL9UE74ZUUZ33FXTHWK3KN17M/ref=br_def_r_br_c_HxROdRsmr_1_205
79|Hanging Up|4.8|2000|comedy|https://www.primevideo.com/detail/0G55XWBNB8TDJ3AUS55QICI1AE/ref=br_def_r_br_c_HxROdRsmr_1_210
84|Va te faire foutre Freddy !|4.5|2001|comedy|https://www.primevideo.com/detail/0L8GKI0MDZXGZ0WFZCQXNQYGWQ/ref=br_def_r_br_c_HxROdRsmr_1_219
36|Norbit|4.0|2007|comedy|https://www.primevideo.com/detail/0K1T0YXQDQY1EYB8SOCYP3EKWH/ref=br_def_r_br_c_HxROdRsmr_1_61
7|Big movie|2.4|2007|comedy|https://www.primevideo.com/detail/0IZGYVE2K567WQSMWVKBR5XQUS/ref=br_def_r_br_c_HxROdRsmr_1_11
